sale_id,sale_date,product_id,customer_id,total,rating
9195,05/07/24,4,292,600,4
17,01/03/23,4,292,600,3
1592,05/25/23,18,292,450,4
2796,09/07/23,23,292,250,5
4265,10/27/23,3,292,250,2
7065,01/31/24,3,292,250,4
5812,12/18/23,11,293,550,2
10183,09/07/24,2,293,900,2
4076,10/19/23,9,293,700,3
9507,06/12/24,4,293,600,4
3097,09/17/23,22,293,400,5
5385,12/03/23,3,293,250,4
6221,01/01/24,14,293,320,2
7055,01/31/24,1,293,350,4
9589,06/23/24,2,293,900,3
10165,09/05/24,3,293,250,4
870,03/21/23,13,293,450,5
1266,04/27/23,6,293,1200,3
5627,12/11/23,9,293,700,5
8683,03/25/24,2,293,900,3
10370,09/30/24,2,293,900,4
5422,12/04/23,8,294,750,2
7255,02/07/24,4,294,600,4
8855,03/31/24,3,294,250,3
10192,09/08/24,4,294,600,3
1298,04/29/23,27,294,200,4
1641,05/30/23,21,294,650,4
1834,06/16/23,8,294,750,4
7460,02/13/24,4,294,600,3
7558,02/17/24,3,294,250,3
104,01/12/23,19,294,300,5
657,03/02/23,23,294,250,3
4463,11/02/23,11,294,550,3
4946,11/18/23,11,294,550,4
5403,12/04/23,1,294,350,2
4856,11/15/23,9,294,700,2
7548,02/17/24,2,294,900,2
7682,02/22/24,1,294,350,4
5900,12/21/23,14,295,320,4
9056,04/22/24,4,295,600,3
9581,06/22/24,3,295,250,3
9896,08/04/24,1,295,350,5
238,01/25/23,7,295,1500,2
2507,08/22/23,24,295,500,2
3490,09/29/23,22,295,400,4
7294,02/09/24,1,295,350,4
673,03/03/23,28,295,300,4
2377,08/10/23,24,295,500,2
2651,09/02/23,24,295,500,5
4709,11/11/23,1,295,350,2
7368,02/11/24,2,295,900,5
7978,03/02/24,1,295,350,4
8207,03/08/24,4,295,600,3
8236,03/09/24,4,295,600,4
10292,09/21/24,1,295,350,3
1585,05/24/23,20,295,800,3
8004,03/02/24,3,295,250,5
8429,03/16/24,4,296,600,3
9424,05/31/24,2,296,900,2
3178,09/19/23,23,296,250,4
1377,05/05/23,28,296,300,2
4832,11/14/23,11,296,550,2
6201,12/31/23,14,296,320,5
6432,01/08/24,14,297,320,4
8455,03/17/24,3,297,250,4
8709,03/26/24,2,297,900,5
9538,06/16/24,3,297,250,5
10021,08/17/24,1,297,350,3
10043,08/20/24,4,297,600,2
4561,11/06/23,1,297,350,2
5084,11/23/23,9,297,700,4
8050,03/03/24,4,297,600,3
70,01/08/23,23,297,250,3
8641,03/24/24,1,297,350,2
9322,05/20/24,1,297,350,3
1979,07/03/23,1,298,350,5
2518,08/23/23,24,298,500,3
5223,11/29/23,3,298,250,5
9018,04/19/24,1,298,350,2
5885,12/21/23,14,298,320,3
6945,01/27/24,1,298,350,4
9313,05/19/24,1,298,350,2
5599,12/10/23,8,299,750,4
3976,10/15/23,9,299,700,2
4767,11/13/23,1,299,350,4
5548,12/09/23,2,299,900,5
6273,01/03/24,14,299,320,2
7015,01/29/24,3,299,250,3
5441,12/05/23,3,299,250,3
7332,02/10/24,2,299,900,2
8098,03/05/24,2,299,900,3
8887,04/03/24,2,299,900,5
10068,08/23/24,2,299,900,2
5764,12/17/23,5,299,450,3
6482,01/10/24,14,300,320,3
1912,06/27/23,10,300,1800,5
2723,09/05/23,24,300,500,3
5716,12/15/23,9,300,700,2
1048,04/06/23,23,300,250,3
1122,04/13/23,18,300,450,3
1216,04/22/23,27,300,200,3
3932,10/14/23,3,300,250,2
4410,11/01/23,8,300,750,5
7674,02/21/24,4,300,600,3
1613,05/27/23,18,300,450,3
2438,08/15/23,24,300,500,2
6483,01/10/24,14,300,320,2
6678,01/17/24,2,300,900,5
5027,11/21/23,8,301,750,2
1346,05/03/23,18,301,450,3
2469,08/18/23,24,301,500,2
4092,10/20/23,5,301,450,2
5404,12/04/23,1,301,350,3
7874,02/28/24,4,301,600,3
4223,10/25/23,3,301,250,2
7898,02/29/24,3,301,250,3
9455,06/05/24,1,301,350,3
7688,02/22/24,1,302,350,2
8496,03/19/24,1,302,350,3
5053,11/22/23,7,302,1500,4
5417,12/04/23,7,302,1500,3
8697,03/25/24,4,302,600,5
1411,05/09/23,3,302,250,4
3390,09/26/23,21,302,650,3
6989,01/28/24,4,302,600,3
439,02/12/23,10,302,1800,4
3205,09/20/23,22,302,400,5
6236,01/02/24,14,302,320,2
6929,01/26/24,3,302,250,3
8570,03/21/24,4,302,600,3
5298,12/01/23,5,303,450,2
8070,03/04/24,3,303,250,4
1933,06/29/23,10,303,1800,4
5358,12/02/23,6,303,1200,3
7671,02/21/24,4,303,600,3
8200,03/08/24,3,303,250,3
2233,07/26/23,3,303,250,4
3186,09/19/23,24,303,500,2
8785,03/29/24,1,303,350,3
263,01/27/23,15,303,350,5
656,03/02/23,22,303,400,3
2577,08/28/23,24,303,500,4
4794,11/13/23,9,304,700,4
9528,06/15/24,4,304,600,5
5266,11/30/23,5,304,450,2
5669,12/13/23,8,304,750,3
592,02/26/23,1,304,350,5
842,03/18/23,1,304,350,2
4245,10/26/23,3,304,250,4
8626,03/23/24,3,304,250,2
9681,07/04/24,4,304,600,3
9757,07/15/24,3,304,250,3
1312,05/01/23,2,304,900,5
8155,03/07/24,1,304,350,5
9903,08/04/24,3,304,250,3
5064,11/23/23,1,305,350,5
9245,05/11/24,4,305,600,3
5022,11/21/23,6,305,1200,3
11,01/02/23,14,305,320,3
197,01/22/23,2,305,900,4
8360,03/14/24,3,305,250,4
5586,12/10/23,4,305,600,3
7795,02/25/24,4,305,600,4
9367,05/25/24,2,305,900,3
5062,11/22/23,11,306,550,2
7279,02/08/24,3,306,250,4
7920,03/01/24,1,306,350,4
1316,05/01/23,11,306,550,4
2288,07/31/23,9,306,700,5
3143,09/18/23,23,306,250,2
4475,11/03/23,5,306,450,3
9101,04/28/24,3,306,250,2
1421,05/09/23,17,306,600,5
3425,09/27/23,23,306,250,5
4770,11/13/23,3,306,250,2
7706,02/23/24,1,306,350,3
2333,08/04/23,24,306,500,2
9000,04/17/24,3,306,250,4
6031,12/25/23,14,307,320,2
10291,09/20/24,4,307,600,4
4403,11/01/23,6,307,1200,3
4447,11/02/23,7,307,1500,3
7976,03/02/24,1,307,350,3
8176,03/08/24,1,307,350,3
10114,08/29/24,3,307,250,3
3539,10/01/23,21,307,650,4
6645,01/16/24,2,307,900,2
7236,02/07/24,1,307,350,3
7421,02/12/24,3,307,250,5
8393,03/15/24,3,307,250,3
9647,07/01/24,1,307,350,4
660,03/03/23,1,307,350,2
4414,11/01/23,9,307,700,3
5341,12/01/23,11,308,550,3
6389,01/07/24,14,308,320,5
8792,03/29/24,2,308,900,5
5057,11/22/23,9,308,700,2
7163,02/04/24,3,308,250,5
869,03/21/23,6,308,1200,2
5418,12/04/23,7,308,1500,2
9423,05/31/24,1,308,350,4
7108,02/02/24,2,308,900,5
2874,09/09/23,23,309,250,2
5366,12/02/23,8,309,750,5
5696,12/14/23,8,309,750,5
8425,03/16/24,4,309,600,3
957,03/30/23,21,309,650,2
1071,04/09/23,1,309,350,2
3484,09/29/23,22,309,400,2
4137,10/22/23,6,309,1200,5
4468,11/03/23,2,309,900,2
8483,03/18/24,4,309,600,3
4978,11/19/23,10,309,1800,4
7025,01/29/24,4,309,600,2
5042,11/22/23,3,310,250,3
7431,02/12/24,4,310,600,4
8230,03/09/24,3,310,250,2
8664,03/24/24,4,310,600,5
10285,09/20/24,2,310,900,5
4488,11/03/23,9,310,700,3
387,02/07/23,23,310,250,4
1180,04/19/23,18,310,450,3
3227,09/21/23,21,310,650,3
4316,10/28/23,7,310,1500,5
6071,12/27/23,14,310,320,2
9401,05/28/24,4,310,600,3
2234,07/26/23,10,310,1800,5
6561,01/13/24,2,310,900,5
8817,03/30/24,2,310,900,5
9994,08/13/24,3,311,250,5
831,03/17/23,3,311,250,4
1808,06/14/23,12,311,300,3
4400,11/01/23,6,311,1200,2
4628,11/08/23,5,311,450,2
6729,01/19/24,2,311,900,5
9186,05/06/24,2,311,900,4
8190,03/08/24,2,312,900,3
9535,06/16/24,2,312,900,3
7865,02/28/24,2,312,900,3
1260,04/26/23,18,312,450,5
3826,10/10/23,7,312,1500,2
8133,03/06/24,2,312,900,3
8956,04/12/24,4,312,600,4
9470,06/07/24,2,312,900,3
4791,11/13/23,8,313,750,5
4902,11/17/23,9,313,700,5
2201,07/23/23,2,313,900,4
3353,09/25/23,21,313,650,2
2095,07/14/23,14,313,320,3
7459,02/13/24,4,313,600,3
2466,08/18/23,24,313,500,3
5163,11/27/23,1,313,350,3
1774,06/10/23,14,314,320,4
2961,09/12/23,21,314,650,4
5305,12/01/23,6,314,1200,5
282,01/29/23,17,314,600,3
2860,09/09/23,22,314,400,4
8936,04/09/24,4,314,600,3
6953,01/27/24,2,315,900,3
4067,10/19/23,4,315,600,5
5580,12/10/23,3,315,250,4
2818,09/07/23,24,315,500,5
8736,03/27/24,3,315,250,3
8958,04/12/24,4,315,600,3
5500,12/07/23,10,316,1800,4
614,02/28/23,4,316,600,3
1368,05/04/23,25,316,600,2
3961,10/15/23,2,316,900,4
7340,02/10/24,3,316,250,3
10185,09/07/24,3,316,250,5
560,02/23/23,9,316,700,4
3808,10/09/23,11,316,550,5
5572,12/09/23,11,316,550,5
9873,08/01/24,3,316,250,4
10092,08/26/24,3,316,250,5
7039,01/30/24,3,317,250,3
2281,07/30/23,18,317,450,5
1162,04/17/23,15,317,350,2
1416,05/09/23,10,317,1800,2
3185,09/19/23,24,317,500,4
4873,11/16/23,4,317,600,4
7800,02/26/24,2,318,900,4
10351,09/27/24,4,318,600,3
615,02/28/23,5,318,450,5
2343,08/06/23,24,318,500,3
3044,09/15/23,23,318,250,5
6944,01/27/24,1,318,350,2
7151,02/04/24,1,318,350,4
8045,03/03/24,3,318,250,3
8471,03/18/24,2,318,900,5
2132,07/17/23,26,318,900,2
3068,09/16/23,21,318,650,2
4023,10/17/23,9,318,700,2
6916,01/26/24,1,318,350,3
1029,04/05/23,11,318,550,2
1530,05/19/23,12,318,300,4
1082,04/09/23,15,319,350,3
1241,04/24/23,27,319,200,4
4649,11/09/23,1,319,350,3
5308,12/01/23,6,319,1200,4
6488,01/10/24,14,319,320,4
9277,05/14/24,4,319,600,2
500,02/17/23,24,319,500,4
565,02/23/23,22,319,400,5
2339,08/05/23,24,319,500,3
9641,06/30/24,2,319,900,5
4842,11/15/23,2,320,900,5
7937,03/01/24,2,320,900,5
1843,06/17/23,17,320,600,5
2013,07/06/23,15,320,350,3
2888,09/09/23,24,320,500,3
4827,11/14/23,10,320,1800,2
8294,03/12/24,1,320,350,5
8745,03/27/24,4,320,600,3
9627,06/28/24,2,320,900,5
7995,03/02/24,2,320,900,4
9459,06/05/24,3,320,250,4
9793,07/20/24,3,320,250,2
5031,11/21/23,10,321,1800,5
10374,09/30/24,3,321,250,3
9394,05/27/24,3,321,250,5
2307,08/02/23,10,321,1800,5
6286,01/03/24,14,321,320,2
7341,02/10/24,3,322,250,5
2265,07/29/23,8,322,750,5
5779,12/18/23,1,322,350,2
6856,01/23/24,4,322,600,3
8301,03/12/24,2,322,900,3
976,03/31/23,22,322,400,2
4924,11/18/23,5,322,450,3
6952,01/27/24,2,322,900,5
7845,02/27/24,3,322,250,5
8939,04/10/24,2,322,900,2
6867,01/24/24,2,322,900,5
5126,11/25/23,9,323,700,2
6560,01/13/24,1,323,350,3
6937,01/26/24,3,323,250,3
7158,02/04/24,2,323,900,5
8344,03/14/24,1,323,350,3
9916,08/05/24,3,323,250,2
9303,05/17/24,3,323,250,5
10207,09/11/24,2,323,900,3
4825,11/14/23,9,323,700,5
2348,08/06/23,24,323,500,4
6684,01/17/24,3,324,250,2
7085,02/01/24,2,324,900,5
4713,11/11/23,2,324,900,5
5568,12/09/23,10,324,1800,2
7164,02/04/24,3,324,250,4
3018,09/14/23,23,324,250,3
6396,01/07/24,14,324,320,3
8389,03/15/24,2,324,900,3
5933,12/22/23,14,325,320,3
9396,05/28/24,1,325,350,5
9858,07/30/24,1,325,350,2
2034,07/08/23,12,325,300,4
4021,10/17/23,9,325,700,4
7633,02/20/24,1,325,350,4
2575,08/28/23,24,325,500,5
4711,11/11/23,2,325,900,4
7456,02/13/24,4,325,600,3
7531,02/16/24,4,325,600,3
10097,08/27/24,1,325,350,4
5813,12/18/23,11,325,550,4
6034,12/26/23,14,326,320,4
6324,01/04/24,14,326,320,4
8552,03/21/24,1,326,350,2
2830,09/08/23,21,326,650,3
3062,09/15/23,24,326,500,4
4054,10/18/23,11,326,550,3
4394,11/01/23,4,326,600,2
3386,09/26/23,21,326,650,2
8460,03/17/24,4,326,600,2
9431,05/31/24,4,326,600,4
9818,07/23/24,4,326,600,3
3363,09/25/23,22,326,400,3
4689,11/10/23,7,326,1500,4
5746,12/16/23,9,327,700,2
4992,11/20/23,4,327,600,2
5075,11/23/23,7,327,1500,5
9928,08/06/24,4,327,600,4
1270,04/27/23,14,327,320,3
1454,05/12/23,18,327,450,4
4107,10/21/23,2,327,900,2
4133,10/22/23,3,327,250,2
1265,04/27/23,4,327,600,3
5218,11/28/23,10,328,1800,5
7715,02/23/24,2,328,900,2
8233,03/09/24,4,328,600,3
1732,06/06/23,16,328,500,4
8892,04/04/24,1,328,350,4
2664,09/02/23,24,328,500,5
4423,11/01/23,11,328,550,2
5265,11/30/23,4,328,600,4
10362,09/29/24,2,328,900,2
1222,04/23/23,6,328,1200,3
10355,09/28/24,3,328,250,3
6384,01/06/24,14,329,320,3
7526,02/16/24,2,329,900,2
4386,10/31/23,10,329,1800,4
6272,01/03/24,14,329,320,5
3992,10/16/23,6,329,1200,5
5224,11/29/23,4,329,600,2
9315,05/19/24,3,329,250,4
318,01/31/23,27,329,200,2
567,02/23/23,25,329,600,2
2335,08/04/23,24,329,500,5
4831,11/14/23,11,329,550,3
7507,02/15/24,3,329,250,3
10159,09/05/24,1,329,350,3
9649,07/01/24,2,330,900,3
1794,06/12/23,2,330,900,5
9037,04/20/24,4,330,600,3
9402,05/28/24,4,330,600,3
2989,09/13/23,22,330,400,4
9971,08/11/24,2,330,900,3
6,01/01/23,21,330,650,2
6104,12/28/23,14,330,320,4
6654,01/16/24,3,330,250,3
7784,02/25/24,4,330,600,4
8479,03/18/24,2,331,900,3
3777,10/09/23,1,331,350,2
5545,12/09/23,1,331,350,4
7041,01/30/24,3,331,250,5
3181,09/19/23,23,331,250,3
5512,12/08/23,2,331,900,5
8281,03/11/24,4,331,600,3
9145,05/02/24,2,331,900,2
5258,11/30/23,2,332,900,3
7651,02/20/24,4,332,600,2
9014,04/18/24,4,332,600,5
9323,05/20/24,1,332,350,4
1654,06/01/23,2,332,900,3
4208,10/24/23,7,332,1500,4
7344,02/10/24,3,332,250,2
8328,03/13/24,2,332,900,2
4741,11/12/23,3,333,250,5
6404,01/07/24,14,333,320,4
6361,01/06/24,14,333,320,3
6674,01/17/24,2,333,900,5
374,02/06/23,10,333,1800,5
730,03/08/23,23,333,250,2
996,04/02/23,14,333,320,4
2178,07/21/23,16,333,500,5
8461,03/17/24,4,333,600,3
8925,04/08/24,2,334,900,3
9181,05/05/24,4,334,600,3
1140,04/14/23,18,334,450,4
2694,09/03/23,24,334,500,5
6114,12/28/23,14,334,320,5
7807,02/26/24,2,334,900,4
8822,03/30/24,3,334,250,4
9418,05/30/24,3,334,250,3
2612,09/01/23,24,334,500,3
2668,09/03/23,24,334,500,5
2733,09/05/23,24,334,500,4
3369,09/25/23,23,334,250,5
4362,10/30/23,7,334,1500,4
6452,01/09/24,14,334,320,3
4540,11/05/23,4,334,600,3
4879,11/16/23,6,334,1200,4
6427,01/08/24,14,334,320,3
8005,03/02/24,3,335,250,3
6675,01/17/24,2,335,900,5
8750,03/28/24,1,335,350,5
9504,06/12/24,2,335,900,5
1526,05/19/23,2,335,900,3
10115,08/29/24,4,335,600,5
6552,01/12/24,4,335,600,4
465,02/15/23,5,336,450,5
6879,01/24/24,4,336,600,5
8985,04/15/24,4,336,600,2
1398,05/08/23,6,336,1200,2
3084,09/16/23,24,336,500,4
8581,03/22/24,1,336,350,3
8659,03/24/24,4,336,600,5
7614,02/19/24,2,337,900,2
7956,03/01/24,4,337,600,5
9626,06/28/24,1,337,350,3
6241,01/02/24,14,337,320,3
705,03/06/23,6,337,1200,4
4022,10/17/23,9,337,700,4
4810,11/14/23,4,337,600,4
6122,12/28/23,14,337,320,2
6961,01/27/24,3,337,250,5
7929,03/01/24,2,337,900,2
7652,02/21/24,1,338,350,3
9134,05/01/24,3,338,250,5
9985,08/12/24,3,338,250,2
962,03/31/23,2,338,900,3
6701,01/18/24,2,338,900,4
5428,12/04/23,11,338,550,3
6162,12/30/23,14,338,320,3
10044,08/20/24,4,338,600,3
2904,09/10/23,22,338,400,2
6074,12/27/23,14,339,320,4
188,01/21/23,15,339,350,5
945,03/29/23,28,339,300,4
2112,07/16/23,13,339,450,2
4363,10/30/23,7,339,1500,2
5331,12/01/23,10,339,1800,4
6375,01/06/24,14,339,320,4
308,01/31/23,6,339,1200,5
6167,12/30/23,14,339,320,4
4748,11/12/23,5,340,450,3
2103,07/15/23,18,340,450,2
3059,09/15/23,24,340,500,2
5019,11/21/23,5,340,450,3
7612,02/19/24,2,340,900,3
2801,09/07/23,24,340,500,5
7782,02/25/24,3,340,250,5
8053,03/04/24,1,340,350,2
9661,07/01/24,4,340,600,5
5390,12/03/23,4,341,600,4
6859,01/24/24,1,341,350,4
20,01/03/23,8,341,750,3
8679,03/25/24,2,341,900,5
10,01/02/23,4,341,600,2
547,02/22/23,15,341,350,5
1033,04/05/23,25,341,600,3
2588,08/30/23,24,341,500,2
5026,11/21/23,8,342,750,5
8578,03/22/24,1,342,350,2
5963,12/23/23,14,342,320,3
8640,03/24/24,1,342,350,3
5312,12/01/23,7,342,1500,4
6302,01/04/24,14,342,320,3
8575,03/22/24,1,343,350,3
10179,09/07/24,1,343,350,2
2043,07/09/23,8,343,750,4
2156,07/20/23,8,343,750,2
7030,01/30/24,2,343,900,5
7475,02/14/24,2,343,900,2
1829,06/15/23,28,343,300,5
3213,09/20/23,24,343,500,5
4712,11/11/23,2,343,900,3
9816,07/23/24,3,343,250,4
10026,08/18/24,3,344,250,5
8888,04/03/24,3,344,250,2
3211,09/20/23,23,344,250,5
7808,02/26/24,2,344,900,2
8100,03/05/24,2,344,900,5
2605,08/31/23,24,344,500,5
3723,10/06/23,11,344,550,5
3979,10/15/23,10,344,1800,5
4877,11/16/23,5,344,450,2
5524,12/08/23,6,344,1200,4
9609,06/25/24,3,344,250,4
8332,03/13/24,3,345,250,5
3517,09/30/23,23,345,250,5
3764,10/08/23,2,345,900,3
7649,02/20/24,4,345,600,2
9940,08/08/24,1,345,350,5
9866,07/31/24,2,345,900,2
4756,11/12/23,8,345,750,3
8534,03/20/24,2,345,900,3
10263,09/18/24,2,345,900,5
5458,12/06/23,4,346,600,5
6423,01/08/24,14,346,320,5
2521,08/23/23,24,346,500,4
9719,07/10/24,1,346,350,3
5576,12/09/23,11,346,550,3
6033,12/25/23,14,346,320,4
6979,01/28/24,3,346,250,4
9749,07/14/24,2,346,900,4
3673,10/05/23,6,346,1200,3
9447,06/04/24,2,346,900,5
4630,11/08/23,5,347,450,4
7725,02/23/24,3,347,250,5
8720,03/27/24,1,347,350,5
8897,04/04/24,3,347,250,3
2704,09/04/23,24,347,500,3
1292,04/28/23,26,347,900,3
1429,05/10/23,8,347,750,2
7011,01/29/24,2,347,900,5
6758,01/20/24,2,347,900,4
6333,01/05/24,14,348,320,3
6614,01/15/24,1,348,350,5
7003,01/29/24,2,348,900,5
9461,06/05/24,3,348,250,2
2552,08/26/23,24,348,500,3
5068,11/23/23,2,348,900,2
9646,07/01/24,1,348,350,3
624,03/01/23,1,348,350,3
4197,10/24/23,4,348,600,4
1867,06/21/23,1,349,350,4
2844,09/08/23,24,349,500,4
10177,09/06/24,4,349,600,3
2655,09/02/23,24,349,500,2
3434,09/27/23,24,349,500,2
8388,03/15/24,2,349,900,2
9526,06/15/24,4,349,600,5
10205,09/10/24,4,349,600,2
7543,02/17/24,1,350,350,3
619,02/28/23,23,350,250,5
5036,11/22/23,1,350,350,3
6942,01/26/24,4,350,600,4
9819,07/23/24,4,350,600,3
1355,05/04/23,3,350,250,5
8721,03/27/24,1,350,350,2
9844,07/27/24,4,350,600,4
9488,06/10/24,1,351,350,3
2040,07/08/23,28,351,300,2
7268,02/08/24,2,351,900,4
552,02/22/23,26,351,900,3
1997,07/04/23,25,351,600,3
3910,10/13/23,6,351,1200,4
8493,03/19/24,1,351,350,5
4969,11/19/23,6,352,1200,5
7075,01/31/24,4,352,600,3
7618,02/19/24,3,352,250,4
9837,07/26/24,4,352,600,4
243,01/25/23,16,352,500,5
5887,12/21/23,14,352,320,5
9774,07/18/24,3,352,250,4
2073,07/12/23,9,352,700,3
5338,12/01/23,11,352,550,4
7276,02/08/24,2,352,900,3
10103,08/28/24,1,352,350,4
2305,08/01/23,24,352,500,3
7295,02/09/24,1,352,350,2
4916,11/18/23,3,353,250,3
1151,04/15/23,23,353,250,2
1894,06/24/23,10,353,1800,4
3838,10/10/23,11,353,550,2
1319,05/01/23,14,353,320,2
4017,10/17/23,7,353,1500,2
8035,03/03/24,2,353,900,5
6934,01/26/24,3,354,250,3
7792,02/25/24,4,354,600,2
773,03/12/23,1,354,350,2
2927,09/10/23,24,354,500,2
5203,11/28/23,3,354,250,2
6568,01/13/24,2,354,900,2
7913,03/01/24,1,354,350,4
8948,04/11/24,2,354,900,2
6515,01/11/24,4,354,600,5
9761,07/16/24,2,354,900,5
7178,02/05/24,1,355,350,4
1810,06/14/23,15,355,350,4
6817,01/22/24,2,355,900,2
8126,03/06/24,1,355,350,4
10387,10/01/24,3,355,250,5
1698,06/04/23,10,355,1800,2
6386,01/07/24,14,355,320,5
6970,01/28/24,1,355,350,3
562,02/23/23,16,355,500,2
710,03/06/23,28,355,300,4
9390,05/27/24,1,355,350,4
10359,09/28/24,4,356,600,5
4729,11/11/23,10,356,1800,3
7973,03/02/24,1,356,350,2
1256,04/26/23,16,356,500,4
3495,09/29/23,23,356,250,2
9128,05/01/24,2,356,900,5
9645,06/30/24,4,356,600,4
10015,08/16/24,1,356,350,4
1343,05/03/23,4,356,600,5
1538,05/20/23,7,356,1500,4
6601,01/14/24,3,356,250,3
7203,02/06/24,1,356,350,3
8973,04/14/24,3,356,250,4
8440,03/17/24,1,357,350,2
10033,08/19/24,3,357,250,2
4442,11/02/23,5,357,450,5
7266,02/08/24,2,357,900,5
8209,03/08/24,4,357,600,4
1505,05/17/23,10,357,1800,4
2039,07/08/23,26,357,900,2
2768,09/06/23,24,357,500,2
7113,02/02/24,3,357,250,3
9539,06/17/24,2,357,900,2
9889,08/03/24,3,357,250,2
5024,11/21/23,7,358,1500,3
10279,09/19/24,4,358,600,5
5437,12/05/23,2,358,900,2
7244,02/07/24,2,358,900,2
2454,08/16/23,24,358,500,5
2403,08/11/23,24,358,500,2
2785,09/06/23,24,358,500,3
6619,01/15/24,2,359,900,3
9891,08/03/24,4,359,600,2
2557,08/27/23,24,359,500,4
7423,02/12/24,3,359,250,5
4149,10/22/23,10,359,1800,5
6183,12/31/23,14,359,320,4
6734,01/19/24,3,359,250,5
879,03/22/23,10,359,1800,4
1382,05/06/23,13,359,450,5
7119,02/02/24,4,359,600,4
7194,02/05/24,4,360,600,2
4209,10/24/23,8,360,750,5
4312,10/28/23,5,360,450,3
4840,11/15/23,2,360,900,4
9448,06/04/24,2,360,900,2
1286,04/28/23,13,360,450,5
4853,11/15/23,8,360,750,3
4260,10/26/23,10,360,1800,2
9449,06/04/24,3,360,250,5
10117,08/30/24,1,360,350,4
10381,10/01/24,1,360,350,3
6017,12/25/23,14,361,320,2
6503,01/11/24,2,361,900,4
8400,03/15/24,4,361,600,4
8660,03/24/24,4,361,600,2
833,03/17/23,6,361,1200,5
4821,11/14/23,8,361,750,5
9406,05/29/24,1,361,350,5
9988,08/12/24,4,361,600,5
561,02/23/23,11,361,550,2
856,03/19/23,18,361,450,2
2425,08/14/23,24,361,500,4
9716,07/09/24,4,361,600,5
1249,04/25/23,20,361,800,3
4687,11/10/23,6,361,1200,3
6556,01/13/24,1,361,350,2
7336,02/10/24,2,362,900,4
8036,03/03/24,2,362,900,4
975,03/31/23,21,362,650,4
9040,04/21/24,3,362,250,5
279,01/29/23,12,362,300,4
4157,10/22/23,11,362,550,5
5677,12/14/23,1,362,350,2
5724,12/16/23,1,362,350,5
6533,01/12/24,3,362,250,4
8519,03/19/24,3,362,250,2
1229,04/23/23,22,362,400,3
1279,04/28/23,6,362,1200,4
2833,09/08/23,22,362,400,3
5091,11/24/23,1,362,350,4
10383,10/01/24,2,362,900,4
9095,04/27/24,4,363,600,5
959,03/30/23,25,363,600,5
4575,11/06/23,5,363,450,5
5072,11/23/23,6,363,1200,5
5370,12/02/23,9,363,700,4
522,02/20/23,15,363,350,5
739,03/09/23,11,363,550,4
2214,07/24/23,13,363,450,5
4081,10/19/23,11,363,550,3
5928,12/22/23,14,363,320,3
15,01/02/23,25,363,600,4
5316,12/01/23,8,363,750,3
7393,02/11/24,4,363,600,3
7599,02/18/24,4,363,600,4
4967,11/19/23,6,364,1200,2
7243,02/07/24,2,364,900,5
9229,05/10/24,2,364,900,2
755,03/10/23,22,364,400,3
1944,07/01/23,1,364,350,2
4776,11/13/23,4,364,600,5
9632,06/29/24,2,364,900,3
98,01/12/23,3,364,250,5
7023,01/29/24,4,365,600,3
4889,11/17/23,2,365,900,2
9656,07/01/24,4,365,600,5
6470,01/10/24,14,365,320,2
7396,02/12/24,1,365,350,4
9522,06/15/24,2,366,900,2
8542,03/20/24,4,366,600,3
2741,09/05/23,24,366,500,5
5675,12/13/23,11,366,550,3
227,01/24/23,14,366,320,4
4202,10/24/23,5,366,450,2
5939,12/22/23,14,366,320,4
4715,11/11/23,4,367,600,3
7748,02/24/24,3,367,250,3
9340,05/23/24,1,367,350,2
9814,07/23/24,3,367,250,5
2546,08/26/23,24,367,500,5
2697,09/04/23,24,367,500,2
10379,09/30/24,4,367,600,4
2995,09/13/23,23,367,250,4
6461,01/09/24,14,367,320,3
6586,01/13/24,4,367,600,2
7400,02/12/24,1,367,350,2
128,01/15/23,20,367,800,4
2492,08/21/23,24,367,500,5
4854,11/15/23,8,367,750,2
7803,02/26/24,2,367,900,4
2157,07/20/23,8,368,750,4
5667,12/13/23,8,368,750,4
7613,02/19/24,2,368,900,4
3179,09/19/23,23,368,250,3
3288,09/22/23,24,368,500,3
4047,10/18/23,9,368,700,3
5397,12/03/23,6,368,1200,3
7029,01/30/24,1,368,350,5
7932,03/01/24,2,368,900,2
9492,06/10/24,3,368,250,2
1412,05/09/23,4,368,600,2
5839,12/19/23,14,368,320,2
9894,08/03/24,4,368,600,2
4864,11/15/23,11,369,550,4
6263,01/03/24,14,369,320,2
9119,05/01/24,1,369,350,3
9437,06/02/24,1,369,350,3
10094,08/27/24,1,369,350,5
4361,10/30/23,5,369,450,4
6717,01/18/24,4,369,600,3
8029,03/03/24,1,369,350,4
254,01/26/23,20,369,800,2
3731,10/07/23,2,369,900,4
5984,12/24/23,14,369,320,2
9508,06/13/24,1,369,350,2
4285,10/27/23,8,369,750,3
5369,12/02/23,9,369,700,3
6513,01/11/24,4,370,600,4
4974,11/19/23,7,370,1500,4
6523,01/12/24,1,370,350,5
6662,01/16/24,4,370,600,4
6959,01/27/24,3,370,250,5
7561,02/17/24,3,370,250,3
168,01/18/23,28,370,300,3
2350,08/06/23,24,370,500,2
3899,10/13/23,2,370,900,3
5420,12/04/23,8,370,750,4
302,01/30/23,23,370,250,5
3228,09/21/23,21,370,650,2
6894,01/25/24,2,370,900,5
10171,09/06/24,1,371,350,2
8134,03/06/24,2,371,900,3
